Make,Model,Survival.Index,Damage.Index,Frequency.Score,Risk.Score,Total_Persons
737,800,1.0,0.3,0.0003638568829593693,0.09010915706488781,329.0
AERO COMMANDER,100,0.375,0.7,0.0002159577339863484,0.4600647873201959,10.0
AERO COMMANDER,100-180,0.6666666666666666,0.6999999999999998,8.098415024488063e-05,0.3433576285784068,7.0
AERO COMMANDER,500,0.6666666666666666,0.5666666666666667,8.098415024488063e-05,0.30335762857840676,13.0
AERO COMMANDER,500 S,0.5,0.6499999999999999,0.0001079788669931742,0.39503239366009796,7.0
AERO COMMANDER,500-B,0.25,0.7,0.0001079788669931742,0.510032393660098,11.0
AERO COMMANDER,S2R,0.5,0.7642857142857142,0.0003779260344761097,0.4293990920960571,14.0
AERO VODOCHODY,L39C,0.25,0.7749999999999999,0.0001079788669931742,0.532532393660098,5.0
AERONCA,11AC,0.6304347826086957,0.7130434782608696,0.0006208784852107516,0.3619253939803458,35.0
AERONCA,11CC,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,6.0
AERONCA,15AC,0.7777777777777778,0.7,0.0002429524507346419,0.2989617746241093,11.0
AERONCA,7AC,0.6428571428571429,0.7142857142857143,0.0017006671551424936,0.3576530572893999,93.0
AERONCA,7BCM,0.4230769230769231,0.723076923076923,0.000350931317727816,0.447797587087626,16.0
AERONCA,7CCM,0.7037037037037037,0.7,0.0002429524507346419,0.3285914042537389,15.0
AERONCA,7DC,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,5.0
AERONCA,7EC,0.8,0.7,0.00013497358374146774,0.29004049207512245,8.0
AEROPRO CZ,A220,0.75,0.7749999999999999,0.0001079788669931742,0.3325323936600979,6.0
AEROPRO CZ,EUROFOX LSA,0.875,0.7,0.0001079788669931742,0.26003239366009795,6.0
AEROTEK,PITTS SPECIAL S-1S,0.8333333333333333,0.7,5.39894334965871e-05,0.27668286349671567,5.0
AIR TRACTOR,AT-502B,0.6,0.76,0.00013497358374146774,0.3880404920751224,5.0
AIR TRACTOR,AT-602,0.4,0.76,0.00013497358374146774,0.4680404920751224,5.0
AIR TRACTOR,AT-802A,0.2857142857142857,0.7428571428571428,0.00018896301723805484,0.5086281174766,7.0
AIR TRACTOR,AT402,0.3333333333333333,0.85,0.00016196830048976127,0.5217152571568135,6.0
AIR TRACTOR,AT502,0.11764705882352941,0.7882352941176469,0.0004589101847209903,0.5895494377612986,17.0
AIR TRACTOR,AT602,0.5714285714285714,0.7,0.00018896301723805484,0.3814852603337428,6.0
AIR TRACTOR,AT802,0.38461538461538464,0.7846153846153846,0.000350931317727816,0.4816437409337799,15.0
AIR TRACTOR INC,AT 301,1.0,0.6999999999999998,0.00016196830048976127,0.21004859049014693,6.0
AIR TRACTOR INC,AT 402B,0.6,0.7,0.00013497358374146774,0.37004049207512246,5.0
AIR TRACTOR INC,AT 502,0.6153846153846154,0.7923076923076923,0.000350931317727816,0.3916437409337799,13.0
AIR TRACTOR INC,AT 502B,0.47368421052631576,0.7631578947368421,0.0005128996182175773,0.4396275540959916,20.0
AIR TRACTOR INC,AT 602,0.4166666666666667,0.7749999999999999,0.00032393660097952253,0.4659305143136272,12.0
AIR TRACTOR INC,AT 802,0.7,0.7,0.0002699471674829355,0.3300809841502449,10.0
AIR TRACTOR INC,AT-301,0.7037037037037037,0.7111111111111111,0.0007288573522039257,0.33207050905751295,27.0
AIR TRACTOR INC,AT-401,0.7142857142857143,0.7428571428571428,0.00018896301723805484,0.33719954604802854,7.0
AIR TRACTOR INC,AT-402B,0.6666666666666666,0.75,0.00016196830048976127,0.3583819238234803,6.0
AIR TRACTOR INC,AT-502,0.5384615384615384,0.7,0.0005058650424592072,0.39476714412812236,13.0
AIR TRACTOR INC,AT-502B,0.68,0.6839999999999999,0.0006748679187073386,0.3334024603756122,26.0
AIR TRACTOR INC,AT-602,0.46153846153846156,0.7153846153846153,0.000701862635455632,0.4302105587906367,27.0
AIR TRACTOR INC,AT-802A,0.16666666666666666,0.8,0.00040492075122440323,0.5734548095587007,17.0
AIRBUS,319-132,0.9916666666666667,0.5,2.699471674829355e-05,0.15334143174835782,120.0
AIRBUS,320,0.9958333333333333,0.6,5.39894334965871e-05,0.18168286349671564,282.0
AIRBUS,321,0.5,0.5,0.0002089231582279782,0.3500626769474684,192.0
AIRBUS,330,0.35294117647058826,0.5,2.699471674829355e-05,0.40883162782678917,17.0
AIRBUS,A220,0.75,0.45,0.0007277137659187386,0.23521831412977562,352.0
AIRBUS,A300B4-203,0.0,1.0,2.699471674829355e-05,0.7000080984150244,5.0
AIRBUS,A310,0.0,1.0,2.699471674829355e-05,0.7000080984150244,153.0
AIRBUS,A319,0.43511673699015474,0.47777777777777775,0.0013274885238543795,0.3696848850944278,331.0
AIRBUS,A319 - 132,0.36538461538461536,0.6,0.0002089231582279782,0.4339088307936223,130.0
AIRBUS,A319 112,1.0,0.3,0.00018192844147968466,0.0900545785324439,136.0
AIRBUS,A319 114,0.9917355371900827,0.5,2.699471674829355e-05,0.15331388353899142,121.0
AIRBUS,A319 115,0.9428294573643411,0.45,0.0002629125917245653,0.15794709083178093,467.0
AIRBUS,A319 132,0.9894366197183099,0.4,0.0002089231582279782,0.12428802906014444,292.0
AIRBUS,A319-111,1.0,0.3,0.00018192844147968466,0.0900545785324439,130.0
AIRBUS,A319-112,0.9965034965034965,0.5,0.0002089231582279782,0.1514612783460698,273.0
AIRBUS,A320,0.23012478810225803,0.5072463768115942,0.011158658939515722,0.4634715954844298,2587.0
AIRBUS,A320 - 211,0.7971014492753623,0.7,2.699471674829355e-05,0.29116751870487956,138.0
AIRBUS,A320 - 214,1.0,0.6,0.0002089231582279782,0.1800626769474684,338.0
AIRBUS,A320 - 216,0.0,1.0,2.699471674829355e-05,0.7000080984150244,162.0
AIRBUS,A320 - 231,1.0,0.5,0.00018192844147968466,0.1500545785324439,182.0
AIRBUS,A320 214,1.0,0.5,0.00018192844147968466,0.1500545785324439,156.0
AIRBUS,A320 232,0.9382468133589689,0.3666666666666667,0.00039085159970766287,0.13481853013632475,453.0
AIRBUS,A320 233,1.0,0.5,0.00018192844147968466,0.1500545785324439,134.0
AIRBUS,A320-214,0.3333333333333333,0.5666666666666667,0.000545785324439054,0.4368304022639984,178.0
AIRBUS,A320-232,0.9700316023845436,0.5,0.0002629125917245653,0.16206623282369995,471.0
AIRBUS,A320-271N,0.9642857142857143,0.3,0.00018192844147968466,0.10434029281815818,112.0
AIRBUS,A321,0.3329805996472663,0.5533333333333333,0.0019542579985383146,0.433394037540655,1024.0
AIRBUS,A321 231,0.8326348721306704,0.5285714285714286,0.000343896741969446,0.22562064874175122,852.0
AIRBUS,A321-211,0.9948453608247423,0.5,2.699471674829355e-05,0.15206995408512758,194.0
AIRBUS,A321-231,0.6493611285147425,0.43333333333333335,0.00039085159970766287,0.27037280407401526,375.0
AIRBUS,A321-271N,0.6666666666666666,0.5666666666666667,0.00023591787497627176,0.3034041086958262,331.0
AIRBUS,A330,0.36759847148736036,0.5,0.003672598122100357,0.40406239084168605,2699.0
AIRBUS,A330 - 203,0.9184782608695652,0.5,2.699471674829355e-05,0.1826167940671984,184.0
AIRBUS,A330 - 223,0.5,0.4,0.0003638568829593693,0.3201091570648878,198.0
AIRBUS,A330 - 301,1.0,0.5,0.00018192844147968466,0.1500545785324439,365.0
AIRBUS,A330 - 323,1.0,0.5,0.00018192844147968466,0.1500545785324439,123.0
AIRBUS,A330 223,1.0,0.5,0.00018192844147968466,0.1500545785324439,120.0
AIRBUS,A330 323,0.9953864336667934,0.5666666666666667,8.098415024488063e-05,0.17186972177835616,851.0
AIRBUS,A330-243,1.0,0.4,0.0003638568829593693,0.12010915706488781,292.0
AIRBUS,A330-323,0.6654589371980676,0.5,0.00039085159970766287,0.28393368060068525,493.0
AIRBUS,A340 - 300,1.0,0.3,2.699471674829355e-05,0.09000809841502448,397.0
AIRBUS,A380,0.5,0.44999999999999996,0.0002629125917245653,0.3350788737775173,1098.0
AIRBUS INDUSTRIE,A319 112,0.6,0.5,2.699471674829355e-05,0.3100080984150245,5.0
AIRBUS INDUSTRIE,A319 132,0.9904761904761905,0.5,2.699471674829355e-05,0.15381762222454828,105.0
AIRBUS INDUSTRIE,A319-100,0.9743589743589743,0.5,2.699471674829355e-05,0.16026450867143477,117.0
AIRBUS INDUSTRIE,A319-131,0.9433962264150944,0.3,0.00018192844147968466,0.11269608796640616,53.0
AIRBUS INDUSTRIE,A319-132,0.9846938775510203,0.4,0.0002089231582279782,0.12618512592706022,238.0
AIRBUS INDUSTRIE,A320 211,1.0,0.5,0.00039085159970766287,0.15011725547991228,403.0
AIRBUS INDUSTRIE,A320 212,0.9933935112506541,0.5,5.39894334965871e-05,0.15265879232978732,303.0
AIRBUS INDUSTRIE,A320 214,0.9929078014184397,0.5,2.699471674829355e-05,0.1528449778476486,141.0
AIRBUS INDUSTRIE,A320-211,0.0,1.0,2.699471674829355e-05,0.7000080984150244,150.0
AIRBUS INDUSTRIE,A320-212,0.9933333333333333,0.5,2.699471674829355e-05,0.15267476508169117,150.0
AIRBUS INDUSTRIE,A320-214,1.0,0.5,0.00018192844147968466,0.1500545785324439,190.0
AIRBUS INDUSTRIE,A320-232,0.9931390977443609,0.5,5.39894334965871e-05,0.15276055773230457,292.0
AIRBUS INDUSTRIE,A330-323,0.9968553459119497,0.4,5.39894334965871e-05,0.12127405846526909,613.0
AIRvan,GA8,0.0,1.0,2.699471674829355e-05,0.7000080984150244,9.0
ALON,A2,0.4444444444444444,0.7333333333333333,0.0002429524507346419,0.44229510795744253,12.0
AMERICAN,AA 1,0.5,0.7749999999999999,0.0001079788669931742,0.432532393660098,5.0
AMERICAN,AA-1,0.0,0.7,0.00018896301723805484,0.6100566889051714,10.0
AMERICAN AVIATION,AA 1A,0.3333333333333333,0.6999999999999998,8.098415024488063e-05,0.4766909619117401,6.0
AMERICAN AVIATION,AA-1A,0.0,0.7999999999999999,0.00016196830048976127,0.6400485904901468,10.0
AMERICAN CHAMPION AIRCRAFT,7GCAA,0.8,0.7,0.00013497358374146774,0.29004049207512245,9.0
AMERICAN CHAMPION AIRCRAFT,7GCBC,0.6538461538461539,0.723076923076923,0.000350931317727816,0.3554898947799337,23.0
AMERICAN CHAMPION AIRCRAFT,8GCBC,0.7142857142857143,0.7,0.0003779260344761097,0.3243990920960571,19.0
AMERICAN CHAMPION AIRCRAFT,8KCAB,0.5833333333333334,0.6833333333333332,0.0004788703257109137,0.3718103277643799,16.0
AMERICAN GENERAL ACFT CORP,AG5B,0.5,0.7,5.39894334965871e-05,0.410016196830049,5.0
AMERICAN LEGEND AIRCRAFT CO,AL3,0.8461538461538461,0.7,0.000350931317727816,0.27164374093377985,18.0
ANTONOV,AN124,0.6666666666666666,0.5,2.699471674829355e-05,0.2833414317483578,6.0
ANTONOV,AN148,0.0,1.0,2.699471674829355e-05,0.7000080984150244,71.0
ARION AIRCRAFT LLC,LIGHTNING LS-1,0.6,0.7,0.00013497358374146774,0.37004049207512246,7.0
ATR,72,0.0,1.0,2.699471674829355e-05,0.7000080984150244,58.0
ATR,72-500,0.0,0.65,0.0002089231582279782,0.5950626769474684,58.0
ATR,ATR72,0.375,0.48750000000000004,0.001300493807106086,0.3966401481421318,142.0
AVIAT,A-1B,0.4,0.76,0.00013497358374146774,0.4680404920751224,6.0
AVIAT,A1,0.5555555555555556,0.7,0.0002429524507346419,0.38785066351299813,11.0
AVIAT AIRCRAFT INC,A 1,1.0,0.7,0.0001079788669931742,0.21003239366009793,5.0
AVIAT AIRCRAFT INC,A 1B,0.875,0.7,0.0002159577339863484,0.2600647873201959,10.0
AVIAT AIRCRAFT INC,A-1A,0.375,0.7,0.0001079788669931742,0.46003239366009796,7.0
AVIAT AIRCRAFT INC,A-1B,0.7619047619047619,0.7,0.0005668890517141645,0.3054081619536095,30.0
AVIAT AIRCRAFT INC,A-1C,1.0,0.7,0.00013497358374146774,0.21004049207512243,8.0
AVIAT AIRCRAFT INC,A-1C-180,0.7272727272727273,0.7090909090909091,0.00029694188423122904,0.3219072643834512,14.0
AVIAT AIRCRAFT INC,A-1C-200,0.8888888888888888,0.7333333333333333,0.0002429524507346419,0.26451733017966483,16.0
AVIAT INC,A-1,0.5,0.7,0.0001079788669931742,0.41003239366009797,6.0
AVIAT INC,PITTS S-2B,0.5,0.43333333333333335,8.098415024488063e-05,0.33002429524507343,7.0
AYRES,S2R,0.5,0.7571428571428571,0.0003779260344761097,0.4272562349531999,13.0
AYRES CORPORATION,S2R-T34,0.5,0.723076923076923,0.000350931317727816,0.4170283563183953,14.0
Advertising MGMT & Consulting,Velocity Super XLRG5,0.0,0.7,2.699471674829355e-05,0.6100080984150245,5.0
Aero Commander,100,0.625,0.7749999999999999,0.0002159577339863484,0.3825647873201959,17.0
Aero Commander,500,0.5,0.85,5.39894334965871e-05,0.4550161968300489,8.0
Aero Commander,500S,0.4,0.8400000000000001,0.00013497358374146774,0.4920404920751224,13.0
Aero Commander,840,0.0,1.0,2.699471674829355e-05,0.7000080984150244,7.0
Aero Commander,S2R,0.6666666666666666,0.9,0.00016196830048976127,0.4033819238234802,6.0
Aeronca,11AC,0.7,0.65,0.0005798146169457177,0.3151739443850837,22.0
Aeronca,7AC,0.5,0.7205128205128205,0.0010527939531834484,0.4164696843398012,58.0
Aeronca,7EC,0.8,0.82,0.00013497358374146774,0.3260404920751224,7.0
Aerospatiale,ATR-42-300,0.975609756097561,0.5,2.699471674829355e-05,0.1597641959760001,41.0
Air Tractor,301,0.5833333333333334,0.7166666666666667,0.00016196830048976127,0.3817152571568136,7.0
Air Tractor,AT 502,0.5714285714285714,0.7285714285714285,0.00018896301723805484,0.3900566889051714,7.0
Air Tractor,AT 602,0.875,0.6999999999999998,0.00032393660097952253,0.26009718098029383,13.0
Air Tractor,AT-301,0.6428571428571429,0.7428571428571428,0.0003779260344761097,0.36582766352462853,14.0
Air Tractor,AT-400,0.8,0.7,0.00013497358374146774,0.29004049207512245,6.0
Air Tractor,AT-401,0.6666666666666666,0.75,0.00016196830048976127,0.3583819238234803,6.0
Air Tractor,AT-502,0.8333333333333334,0.6999999999999998,0.00016196830048976127,0.2767152571568136,6.0
Air Tractor,AT-502B,1.0,0.7374999999999999,0.0002159577339863484,0.22131478732019588,8.0
Air Tractor,AT-602,0.625,0.7374999999999999,0.0002159577339863484,0.3713147873201959,8.0
Air Tractor,AT502,0.5,0.76,0.000539894334965871,0.4281619683004897,20.0
Air Tractor,AT802,0.2857142857142857,0.7428571428571428,0.00018896301723805484,0.5086281174766,8.0
Airbus,A-320-200,1.0,0.3,2.699471674829355e-05,0.09000809841502448,216.0
Airbus,A319,0.9731205085682697,0.5,0.0002629125917245653,0.16083067035020945,378.0
Airbus,A320,0.49811241095955205,0.55,0.0008896820664084998,0.3660219402361017,807.0
Airbus,A320-232,1.0,0.3,0.00018192844147968466,0.0900545785324439,324.0
Airbus,A321,0.7989247311827957,0.58,0.0004448410332042499,0.25456355983684303,708.0
Airbus,A330,0.5868355481727574,0.38,0.0007547084826670322,0.2794921932756972,666.0
Airbus,A340,1.0,0.5,2.699471674829355e-05,0.1500080984150245,243.0
Airbus Industrie,300B4-200,1.0,0.3,0.00018192844147968466,0.0900545785324439,279.0
Airbus Industrie,319,0.4375,0.4,0.0003638568829593693,0.3451091570648878,88.0
Airbus Industrie,A 310,0.0,1.0,2.699471674829355e-05,0.7000080984150244,179.0
Airbus Industrie,A-300B4-203,0.9779735682819384,0.5,2.699471674829355e-05,0.15881867110224915,227.0
Airbus Industrie,A-319-114,0.9448275862068966,0.7,2.699471674829355e-05,0.23207706393226588,145.0
Airbus Industrie,A310-324,0.8598130841121495,1.0,2.699471674829355e-05,0.35608286477016465,214.0
Airbus Industrie,A319-112,1.0,0.3,2.699471674829355e-05,0.09000809841502448,179.0
Airbus Industrie,A319-114,1.0,0.5,0.0002089231582279782,0.1500626769474684,172.0
Airbus Industrie,A320,0.996,0.3,0.0003638568829593693,0.09170915706488782,271.0
Airbus Industrie,A320-211,1.0,0.3,0.0003638568829593693,0.09010915706488781,278.0
Airbus Industrie,A320-232,0.9921259842519685,0.3,0.0003638568829593693,0.09325876336410041,451.0
Airbus Industrie,A320-233,0.9402985074626866,0.7,2.699471674829355e-05,0.23388869542994986,134.0
Airbus Industrie,A330-323,0.9864406779661017,0.5,2.699471674829355e-05,0.1554318272285838,295.0
American Aviation,AA-1A,0.75,0.7749999999999999,0.0001079788669931742,0.33253239366009796,5.0
American Aviation,AA5,0.25,0.85,0.0001079788669931742,0.5550323936600979,9.0
American Champion (acac),7GCBC,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,6.0
American Champion Aircraft,8KCAB,0.3333333333333333,0.7999999999999999,8.098415024488063e-05,0.50669096191174,6.0
American Yankee,AA-1,0.0,1.0,2.699471674829355e-05,0.7000080984150244,6.0
Atr,ATR42,0.9736842105263158,0.7,2.699471674829355e-05,0.22053441420449815,38.0
Aviat,A-1B,0.8125,0.7,0.0004319154679726968,0.2851295746403918,23.0
Aviat,A1,0.5,0.7749999999999999,0.0002159577339863484,0.4325647873201959,12.0
Avid,AVID MAGNUM,0.3333333333333333,0.6999999999999998,8.098415024488063e-05,0.4766909619117401,5.0
Aviocar CASA,C212,0.0,0.7,2.699471674829355e-05,0.6100080984150245,18.0
Ayres,S-2R,0.8333333333333334,0.6999999999999998,0.00016196830048976127,0.2767152571568136,6.0
Ayres,S2R,0.7777777777777778,0.7666666666666666,0.0002429524507346419,0.3189617746241093,10.0
BAE,AVRO146RJ,0.3333333333333333,0.6666666666666666,0.00039085159970766287,0.4667839221465789,16.0
BAE,BAE125,1.0,0.7,2.699471674829355e-05,0.2100080984150245,8.0
BAE,JETSTREAM3100,0.6666666666666666,0.5666666666666667,0.00039085159970766287,0.30345058881324566,40.0
BAE,JETSTREAM4100,0.5,0.7,5.39894334965871e-05,0.410016196830049,32.0
BAE,JETSTREAM4100 - 4100,1.0,0.5,0.00018192844147968466,0.1500545785324439,32.0
BAE,Jetstream,1.0,0.5,0.00018192844147968466,0.1500545785324439,16.0
BAE,RJ85,1.0,0.5,0.00018192844147968466,0.1500545785324439,97.0
BEAGLE,B206 SERIES 2,1.0,0.7,2.699471674829355e-05,0.2100080984150245,6.0
BEECH,100,0.5,0.7,5.39894334965871e-05,0.410016196830049,14.0
BEECH,1900,0.3701923076923077,0.6846153846153846,0.0008157324919219895,0.45755241205526886,104.0
BEECH,1900C,0.6,0.72,0.0005798146169457177,0.37617394438508367,41.0
BEECH,1900D,0.5,0.4333333333333333,0.0007817031994153257,0.3302345109598246,29.0
BEECH,19A,0.16666666666666666,0.6999999999999998,0.00016196830048976127,0.5433819238234803,15.0
BEECH,200,0.7987012987012988,0.7136363636363636,0.0007488174931938492,0.2948350348583478,97.0
BEECH,23,0.475,0.7,0.0002699471674829355,0.420080984150245,17.0
BEECH,300,0.6857142857142857,0.6428571428571429,0.0004988304667008371,0.3187210777114388,34.0
BEECH,35,0.5625,0.71875,0.0004319154679726968,0.39075457464039176,34.0
BEECH,35-A33,0.6,0.7,0.00013497358374146774,0.37004049207512246,11.0
BEECH,35-B33,0.375,0.7374999999999999,0.0002159577339863484,0.4713147873201959,17.0
BEECH,35-C33,0.6666666666666666,0.7333333333333333,0.0002429524507346419,0.3534062190685537,16.0
BEECH,350,1.0,0.3,0.00018192844147968466,0.0900545785324439,11.0
BEECH,35C33,0.0,0.7,5.39894334965871e-05,0.6100161968300489,5.0
BEECH,36,0.375,0.7875,0.0002159577339863484,0.48631478732019584,11.0
BEECH,390,0.5,0.85,5.39894334965871e-05,0.4550161968300489,11.0
BEECH,56,1.0,0.7,2.699471674829355e-05,0.2100080984150245,6.0
BEECH,58,0.5,0.7459016393442623,0.0019565451711086885,0.4243574553546113,152.0
BEECH,58P,0.43809523809523804,0.7428571428571428,0.00018896301723805484,0.44767573652421905,22.0
BEECH,58TC,0.3333333333333333,0.9,8.098415024488063e-05,0.53669096191174,5.0
BEECH,60,0.0,0.7,5.39894334965871e-05,0.6100161968300489,6.0
BEECH,65,0.0,0.7,5.39894334965871e-05,0.6100161968300489,7.0
BEECH,65 A90,1.0,0.7,2.699471674829355e-05,0.2100080984150245,15.0
BEECH,76,0.7941176470588235,0.711764705882353,0.0006138439094523814,0.2960665061140122,37.0
BEECH,77,0.42857142857142855,0.7,0.00018896301723805484,0.43862811747659997,10.0
BEECH,95,0.2,0.7,0.00013497358374146774,0.5300404920751225,16.0
BEECH,95 B55,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,6.0
BEECH,95 B55 (T42A),0.42857142857142855,0.7428571428571428,0.00018896301723805484,0.4514852603337428,19.0
BEECH,95-A55,0.5,0.6999999999999998,0.00016196830048976127,0.4100485904901469,11.0
BEECH,95-B55,0.2916666666666667,0.7999999999999999,0.00032393660097952253,0.5234305143136272,29.0
BEECH,95-B55 (T42A),0.4,0.72,0.00040492075122440323,0.4561214762253673,25.0
BEECH,95-C55,0.5714285714285714,0.7,0.00018896301723805484,0.3814852603337428,14.0
BEECH,95B55,0.625,0.725,0.0003708914587177395,0.3676112674376153,17.0
BEECH,99,0.8571428571428571,0.7428571428571428,0.00018896301723805484,0.2800566889051714,22.0
BEECH,A100,0.5714285714285714,0.7571428571428571,0.000343896741969446,0.3986745975940194,42.0
BEECH,A23,0.4,0.7,0.0002699471674829355,0.45008098415024494,15.0
BEECH,A23 24,1.0,0.7,0.0001079788669931742,0.21003239366009793,5.0
BEECH,A23-19,0.375,0.7,0.0001079788669931742,0.46003239366009796,5.0
BEECH,A23-24,0.9,0.7,0.00013497358374146774,0.2500404920751224,13.0
BEECH,A35,0.3333333333333333,0.7666666666666666,0.0002429524507346419,0.496739552401887,18.0
BEECH,A36,0.4247311827956989,0.7620967741935484,0.0033473448767883996,0.4597407626028215,269.0
BEECH,A36TC,0.3916666666666667,0.74,0.000694828059697262,0.4655417817512425,47.0
BEECH,A60,0.8333333333333334,0.6999999999999998,8.098415024488063e-05,0.27669096191174014,5.0
BEECH,B-60,0.3333333333333333,0.6999999999999998,8.098415024488063e-05,0.4766909619117401,5.0
BEECH,B100,0.5714285714285714,0.7714285714285715,0.000343896741969446,0.4029603118797337,16.0
BEECH,B19,0.7083333333333334,0.6999999999999998,0.00032393660097952253,0.32676384764696054,25.0
BEECH,B200,0.5871794871794872,0.6846153846153846,0.0006607987671905984,0.37071106014297767,69.0
BEECH,B23,0.8,0.7,0.00013497358374146774,0.29004049207512245,8.0
BEECH,B24R,0.4,0.7,0.00013497358374146774,0.4500404920751224,11.0
BEECH,B300,0.3333333333333333,0.7999999999999999,8.098415024488063e-05,0.50669096191174,16.0
BEECH,B35,0.6428571428571429,0.7428571428571428,0.00018896301723805484,0.3657709746194571,14.0
BEECH,B36,0.6666666666666666,0.6333333333333333,8.098415024488063e-05,0.3233576285784068,6.0
BEECH,B36TC,0.35714285714285715,0.807142857142857,0.0003779260344761097,0.4993990920960571,25.0
BEECH,B60,0.5,0.7749999999999999,0.0001079788669931742,0.43253239366009794,9.0
BEECH,B90,0.6714285714285715,0.76,0.00013497358374146774,0.35946906350369384,21.0
BEECH,B95,0.3333333333333333,0.6999999999999998,8.098415024488063e-05,0.4766909619117401,7.0
BEECH,BE-100,0.0,1.0,2.699471674829355e-05,0.7000080984150244,6.0
BEECH,BE-200,0.0,1.0,2.699471674829355e-05,0.7000080984150244,7.0
BEECH,BE9L-C90,0.0,1.0,2.699471674829355e-05,0.7000080984150244,5.0
BEECH,C 99,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,5.0
BEECH,C-45G,1.0,0.7,2.699471674829355e-05,0.2100080984150245,7.0
BEECH,C-99,0.6666666666666666,0.5666666666666667,0.00023591787497627176,0.3034041086958262,11.0
BEECH,C23,0.6142857142857143,0.7257142857142856,0.000944815086190274,0.3722834445258571,62.0
BEECH,C24,0.75,0.7,0.0001079788669931742,0.31003239366009794,8.0
BEECH,C24R,0.2727272727272727,0.7818181818181817,0.00029694188423122904,0.5255436280198148,21.0
BEECH,C35,0.36363636363636365,0.8090909090909091,0.00029694188423122904,0.4973618098379966,22.0
BEECH,C90,0.43478260869565216,0.8173913043478261,0.0006208784852107516,0.4714906113716501,56.0
BEECH,C90A,0.8,0.7,0.00013497358374146774,0.29004049207512245,16.0
BEECH,D17S,0.8571428571428571,0.6428571428571429,0.00018896301723805484,0.2500566889051714,16.0
BEECH,D35,0.6666666666666666,0.6999999999999998,0.00016196830048976127,0.34338192382348026,9.0
BEECH,D55,0.6,0.76,0.00013497358374146774,0.3880404920751224,13.0
BEECH,E 90,0.484375,0.85,0.0001079788669931742,0.46128239366009793,23.0
BEECH,E-55,0.6,0.7,0.00013497358374146774,0.37004049207512246,13.0
BEECH,E-90,0.42857142857142855,0.7857142857142857,0.00018896301723805484,0.4643424031908857,15.0
BEECH,E18S,0.25,0.7,0.0001079788669931742,0.510032393660098,5.0
BEECH,E33A,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,5.0
BEECH,E35,0.25,0.7749999999999999,0.0001079788669931742,0.532532393660098,6.0
BEECH,E90,0.25,0.75,0.0002629125917245653,0.5250788737775174,5.0
BEECH,F33,0.5555555555555556,0.7999999999999999,0.0002429524507346419,0.41785066351299816,20.0
BEECH,F33A,0.5,0.7374999999999999,0.0006478732019590451,0.4214443619605877,39.0
BEECH,F35,0.5238095238095238,0.7428571428571428,0.00018896301723805484,0.4133900222385047,14.0
BEECH,F90,0.6,0.74,0.00028990730847285886,0.38208697219254184,9.0
BEECH,G18 - S,0.9230769230769231,0.7,2.699471674829355e-05,0.24077732918425523,13.0
BEECH,G35,0.5294117647058824,0.7529411764705882,0.0004589101847209903,0.4142553201142398,30.0
BEECH,H35,0.5833333333333334,0.725,0.00032393660097952253,0.3842638476469605,20.0
BEECH,HAWKER 900XP,1.0,0.7,2.699471674829355e-05,0.2100080984150245,5.0
BEECH,J35,0.5,0.7749999999999999,0.0001079788669931742,0.432532393660098,6.0
BEECH,K35,0.5555555555555556,0.7,0.0002429524507346419,0.38785066351299813,16.0
BEECH,M35,0.4,0.76,0.00013497358374146774,0.4680404920751224,12.0
BEECH,N35,0.6666666666666666,0.7428571428571428,0.00018896301723805484,0.3562471650956476,12.0
BEECH,P35,0.22727272727272727,0.7545454545454544,0.00029694188423122904,0.5355436280198148,18.0
BEECH,S35,0.29411764705882354,0.7705882352941176,0.0004589101847209903,0.5136670848201221,31.0
BEECH,V35,0.40384615384615385,0.7307692307692307,0.0011666638096498056,0.45804230683520264,61.0
BEECH,V35A,0.4375,0.8125,0.0002159577339863484,0.4688147873201959,11.0
BEECH,V35B,0.5446428571428571,0.7535714285714284,0.0007558520689522194,0.40844104133497133,56.0
BELL,P63,0.0,1.0,2.699471674829355e-05,0.7000080984150244,6.0
BELLANCA,17 30,0.6666666666666666,0.6999999999999998,0.00016196830048976127,0.34338192382348026,8.0
BELLANCA,17 30A,0.75,0.7,0.0001079788669931742,0.31003239366009794,5.0
BELLANCA,17-30,0.6666666666666666,0.6999999999999998,8.098415024488063e-05,0.3433576285784068,5.0
BELLANCA,17-30A,0.5476190476190477,0.7,0.0005668890517141645,0.3911224476678952,33.0
BELLANCA,17-31ATC,0.6666666666666666,0.6999999999999998,8.098415024488063e-05,0.3433576285784068,6.0
BELLANCA,7ECA,0.8,0.7,0.00040492075122440323,0.2901214762253673,18.0
BELLANCA,7GCAA,0.4,0.7,0.00013497358374146774,0.4500404920751224,10.0
BELLANCA,7GCBC,0.5,0.7088235294117646,0.0009178203694419806,0.412922404934362,47.0
BELLANCA,7KCAB,0.55,0.7,0.0002699471674829355,0.3900809841502449,14.0
